10.1016/j.electstud.2018.05.002 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047256789&doi=10.1016%2fj.electstud.2018.05.002&partnerID=40&md5=31cd4b52237dd27bb212f00053f66739 0,poll based methods used forecast elections various countries settings common factor models inclusion time dependent variable model evolution public support party cause time typically variable modeled random walk problematic underlying assumptions random walk restrictive hold empirically propose flexible alternative time dependent variable modeled using ideas time series analysis approach embedded generic model allows inclusion various covariates rely bayesian estimation techniques using markov chain monte carlo algorithms credible intervals obtained straightforward include uncertainty estimated parameters forecasts application model german federal election indicates benefits new approach â© elsevier ltd
10.1016/j.spl.2018.02.059 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045920064&doi=10.1016%2fj.spl.2018.02.059&partnerID=40&md5=9214ae04434538e3627294bda850a1d9 0,paper concerns generalized regime switching garch model capture dynamic behavior volatility financial market four state markov chain regime switching adopted white noise stationary integrated explosive states consider time dependent transition probabilities markov chain derive time dependent probability state assumption conditional normality noise garch model multi step ahead volatility formulated cumulative impulse response function measure persistence volatility discussed monte carlo experiment shows dynamics volatilities time dependent probabilities well behaviors cumulative impulse response functions â© elsevier b v
10.1007/s40300-018-0141-7 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050038469&doi=10.1007%2fs40300-018-0141-7&partnerID=40&md5=cf519fb04f19c485d42ee2c28bc05ba9 0,paper presents bayesian approach using differential evolution markov chain method estimate parameters failure time distribution percentiles based grouped non grouped degradation data observed failure times modeled linear degradation path model random degradation rates follow log logistic distribution two monte carlo simulation studies conducted first one devoted assess performance proposed method respect mean squared error mse different values scale shape parameters degradation model using small moderate large sample sizes proposed method performs better applied non grouped data compared grouped data second simulation study conducted compare proposed log logistic model weibull degradation model importantly log logistic model outperforms weibull model proposed methods demonstrated modeling real life times laser devices â© sapienza universitã di roma
49.66214358451326 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052970495&partnerID=40&md5=a062dfe8b127bd750d71e5e4a9001f5b 0,graphical models change points computationally challenging fit particularly cases number observation points number nodes graph large focusing gaussian graphical models introduce approximate majorize minimize mm algorithm useful computing change points large graphical models proposed algorithm order magnitude faster brute force search regularity conditions data generating process show high probability algorithm converges value within statistical error true change point fast implementation algorithm using markov chain monte carlo also introduced performances proposed algorithms evaluated synthetic data sets algorithm also used analyze structural changes p period â© leland bybee yves atchadã©
10.3847/1538-4357/aaccfa https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051560186&doi=10.3847%2f1538-4357%2faaccfa&partnerID=40&md5=2be1da393007b3d9d7118d88967c80e0 1,paper uses multi epoch astrometry wide field infrared survey explorer wise demonstrate method measure proper motions trigonometric parallaxes precisions âˆ¼ mas yr âˆ¼ mas respectively low mass stars brown dwarfs method relies wise single exposures level b frames markov chain monte carlo method limitations gaia observing low mass stars brown dwarfs discussed shown wise able measure astrometry past completeness limit magnitude limit gaia l dwarfs fainter g â‰ˆ g = respectively method applied wise data nearby â‰² pc dwarfs spectral types previously measured trigonometric parallaxes also provided wise astrometric measurements additional low mass dwarfs spectral types estimated photometric distances lt pc nine objects contain parallaxes within gaia data release â© american astronomical society
10.1002/env.2478 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031098823&doi=10.1002%2fenv.2478&partnerID=40&md5=01283d3abfb037b1b72dbeed81c67e2e 0,environmental health disease mapping studies often concerned evaluation combined effect various sociodemographic behavioral factors environmental exposures time event outcomes interest death individuals organisms plants studies estimation hazard function often interest addition known explanatory variables hazard function may subject spatial geographical variations proximally located regions may experience hazards similar regions distantly located popular approach handling type spatially correlated time event data cox proportional hazards regression model spatial frailties however proportional hazards assumption poses major practical challenge entails effects various explanatory variables remain constant time assumption often unrealistic instance studies long follow ups effects exposures hazard may vary drastically time goal paper offer flexible semiparametric additive hazards model spatial frailties proposed model allows frailties regression coefficients time varying thus relaxing proportionality assumption estimation framework bayesian powered carefully tailored posterior sampling strategies via markov chain monte carlo techniques apply model dataâ set prostate cancer survival u state louisiana illustrate advantages copyright â© john wiley sons ltd
10.1007/s11069-018-3291-2 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044580749&doi=10.1007%2fs11069-018-3291-2&partnerID=40&md5=39b176a03e26eef4b7a2289ed03a42b2 1,context climate change essential quantify uncertainty effective design risk management practices present study accessed climate model flood return level uncertainties river basin six high resolution global climate models gcms two representative concentration pathways rcps used project future climate change impact streamflow wainganga river basin uncertainty associated use high resolution multiple gcm treated reliability ensemble average rea followed bias correction bias corrected weighted outputs used input variable infiltration capacity vic model physically based hydrological model calibration validation carried hydrological model parameters vic fixed trial error method uncertainty flood return level associated future projected flows dealt bayesian analysis modelled markov chain monte carlo mcmc simulation technique using metropolisâ€“hastings algorithm non informative prior distribution study provides robust framework help effective decision making adaptation strategies river basin â© springer science+business media b v part springer nature
10.1029/2018JE005574 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053378606&doi=10.1029%2f2018JE005574&partnerID=40&md5=97220ba36889ce2ce3f387ef1f06b502 0,mars lost large fraction water space h component loss thought occur mainly result thermal jeans escape upper atmosphere constraints h loss historically made using hydrogen lyman alpha â nm light scattered planet extended upper atmosphere corona employ observations mars atmosphere volatile evolution maven mission imaging ultraviolet spectrograph iuvs constrain h escape december august maven observed dayside corona low latitude obtain adequate fits address systematic sources uncertainty including instrument calibration fit exobase number density escape rate instead density temperature employing markov chain monte carlo techniques produces better model fits data previous analyses assume single population h atoms obtain h temperatures inconsistent expected trends shape mismatch observed modeled profiles similar previous studies introducing either second population h distinct temperature density adding deuterium corona allows essentially perfect fits despite model ambiguity derived loss rates periods within factor four â€“ ã— cmâˆ’ december lsâˆ¼ â€“ ã— cmâˆ’ august lsâˆ¼ rates similar found prior studies confirm known seasonal trendâ€”doing incorporating substantial uncertainty absolute calibration insufficiently explored previous studies â© american geophysical union rights reserved
10.1371/journal.pone.0201892 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052837063&doi=10.1371%2fjournal.pone.0201892&partnerID=40&md5=f067a8ec3ad677efcb4acdd10b469fd3 0,measurements energy balance components energy intake energy expenditure changes energy stores often plagued measurement error doubly labeled water measure energy intake ei negligible error expensive cumbersome alternative approach gaining popularity use energy balance principle measuring energy expenditure ee change energy stores es back calculate ei gold standard methods ee es exist known give accurate measurements albeit high cost propose joint statistical model assess measurement error cheaper non intrusive measures ee es let unknown true ee es individuals latent variables model using bivariate distribution try bivariate normal well dirichlet process mixture model compare results via simulation approach first account dependencies exist individualsâ€™ daily ee es employ semiparametric regression free knot splines measurements error linear components error free covariates adopt bayesian approach estimation inference use reversible jump markov chain monte carlo generate draws posterior distribution based semipar ameteric regression develop calibration equation adjusts cheaper less reliable estimate closer true value along calibrated value method also gives credible intervals assess uncertainty simulation study shows calibration helps produce accurate estimate approach compares favorably terms prediction commonly used models open access article free copyright may freely reproduced distributed transmitted modified built upon otherwise used anyone lawful purpose work made available creative commons cc public domain dedication
10.1214/17-AOS1597 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048035074&doi=10.1214%2f17-AOS1597&partnerID=40&md5=b57509473af27c881c0a8a16074e5bd8 2,consider bayesian situation observe âˆ¼ pî î âˆˆ family î½h h âˆˆ h potential prior distributions let g real valued function î let ig h posterior expectation g î prior î½h interested two problems selecting particular value h ii estimating family posterior expectations ig h h âˆˆ h let h marginal likelihood hyperparameter h h = pî î½h dî empirical bayes estimate h definition value h maximizes h turns typically possible use markov chain monte carlo form point estimates h ig h individual h continuum also confidence intervals h ig h valid pointwise however interested forming estimates confidence statements entire families integrals h h âˆˆ h ig h h âˆˆ h need estimates first family order carry empirical bayes inference need estimates second family order bayesian sensitivity analysis establish strong consistency functional central limit theorems estimates families using tools empirical process theory give two applications one latent dirichlet allocation used topic modeling model bayesian variable selection linear regression â© institute mathematical statistics
10.1371/journal.pone.0201209 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053513036&doi=10.1371%2fjournal.pone.0201209&partnerID=40&md5=061a49fa6b3dd64062c456b19c1154d7 0,japanese encephalitis je important cause human encephalitis throughout asia pacific although je vector borne disease demonstrated experimentally transmission pigs occur direct contact whether pig pig transmission plays role natural epidemiological cycle je remains unknown assess whether direct transmission pigs may occur field conditions built two mathematical models je transmission incorporating vector borne transmission alone combination vector borne direct transmission used markov chain monte carlo mcmc techniques estimate parameters models fitted models two serological datasets collected longitudinally two pig cohorts c c two periods four months farm outskirts phnom penh cambodia ii cross sectional cs serological survey dataset collected swine coming eight different provinces cambodia cases model incorporating vector borne direct transmission better explained data computed value basic reproduction number r c c cs well vector borne reproduction number rpv direct transmission reproduction number rpp determined contribution direct transmission r c c cs according results existence pig pig transmission consistent swine serological data thus direct transmission may contribute epidemiological cycle je cambodia results need confirmed eco climatic settings particular temperate areas pig pig transmission may facilitate persistence je virus jev cold seasons mosquitoes â© diallo et al open access article distributed terms creative commons attribution license permits unrestricted use distribution reproduction medium provided original author source credited
10.3997/1873-0604.2017065 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053739015&doi=10.3997%2f1873-0604.2017065&partnerID=40&md5=0aaf166c7b6cf341c810f7934dc5c4c3 2,induced polarization phenomenon time domain frequency domain often parameterised using empirical cole cole model improve resolution model parameters decrease parameter correlations inversion process induced polarization data suggest three parameterisations cole cole model namely maximum phase angle cole cole model maximum imaginary conductivity cole cole model minimum imaginary resistivity cole cole model maximum phase angle cole cole model uses maximum phase ï†max inverse phase peak frequency ï„ï† instead intrinsic charge ability time constant adopted classic cole cole model maximum imaginary conductivity cole cole model uses maximum imaginary conductivity ïƒmax â€³ instead time constant ï„ïƒ cole cole model conductivity form minimum imaginary resistivity cole cole model uses minimum imaginary resistivity ï�min â€³ instead time constant ï„ï� cole cole model resistivity form effects three parameterisations tested synthetic timedomain frequency domain data using markov chain monte carlo inversion method allows easy quantification parameter uncertainty field data using gradient based inversion comparison classic cole cole model found three parameterisations model parameters less correlated consequently better resolved time domain frequency domain data increase model resolution particularly significant models poorly resolved using classic cole cole parameterisation instance low values frequency exponent low signal noise ratio general leads significantly deeper depth investigation ï†max ïƒmax â€³ ï�min â€³ parameters compared classic parameter shown field example believe use reparameterisations inverting field data contribute narrow gap induced polarization theory laboratory findings field applications â© eage publishing bv rights reserved
10.1371/journal.pone.0201872 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052061614&doi=10.1371%2fjournal.pone.0201872&partnerID=40&md5=f0548f78f574a6ad868e23343a1ee7fe 0,paper propose novel object tracking algorithm using high dimensional particle filter combined features firstly refined two dimensional principal component analysis tendency combined represent object secondly present framework using high order monte carlo markov chain considers information performs discriminative efficient moving objects traditional first order particle filtering finally advanced sequential importance resampling applied estimate posterior density obtains high quality particles gain better samples k means clustering used select typical particles reduces computational cost qualitative quantitative evaluations challenging image sequences demonstrate performance proposed algorithm superior state art methods â© liu et al open access article distributed terms creative commons attribution license permits unrestricted use distribution reproduction medium provided original author source credited
10.1140/epjc/s10052-018-6101-9 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051739518&doi=10.1140%2fepjc%2fs10052-018-6101-9&partnerID=40&md5=6270e083f06048d3581f1630e0597d03 0,approximate dual representation non abelian lattice gauge theories terms new set dynamical variables plaquette occupation numbers pons natural numbers discussed expansion indices local series expansion boltzmann factors every plaquette yangâ€“mills action studying constraints due gauge symmetry su gauge theory solved using monte carlo simulations pons configuration weight factor given haar measure integrals links whose integrands products powers plaquettes herein updates limited changes pon plaquette pons coordinate plane markov chain transition probabilities computed employing truncated maximal trees metropolis algorithm algorithm performance investigated different types updates plaquette mean value large range î²s using lattice good agreement conventional heath bath algorithm found strong weak coupling limits deviations latter lt î² lt mass lightest jpc= + + glueball evaluated reproduces results found literature â© author
10.1109/COGSIMA.2018.8423984 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051469526&doi=10.1109%2fCOGSIMA.2018.8423984&partnerID=40&md5=3808e008e779fe834817b8ed74715ba7 0,distributed detection problem consideration correlated sensor observations np hard problem paper heuristic markov chain monte carlo algorithm consists methods slice sampling simulated annealing investigated solve problem based criterion minimizing probability error sub optimal solutions including fusion rules sensor decisions acquired performance algorithm studied analysis experimental results â© ieee
300.4986610550691 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051542690&partnerID=40&md5=aaa97121b0a00d4b0f5059fde0bfb4f2 0,proceedings contain papers topics discussed include automating behaviour tree generation simulating troop movements situations information evidence situation granularity automatic identification maritime incidents unstructured articles adaptive situational leadership framework high clutter close range wi fi imaging probabilistic learning classifier empirically identified gaps situation awareness model human machine coordination probabilistic time reversal theorem method identify relevant information sufficient answer situation dependent queries situations simulations initial appraisal virtual leadership complex multiorganizational research development programs modelling complex system systems creating situation awareness observer effect act r modeling intelligence analysts perception information improve situational understanding artificial swarms find social optima tactical decision support uav deployment mum helicopter missions distributed detection correlated signal using markov chain monte carlo cognitive support promote shared mental models safety critical situations cardiac surgery interactive decision support framework improve diagnostic processes cancerous diseases using bayesian networks
10.1016/j.ecoenv.2018.03.044 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044612933&doi=10.1016%2fj.ecoenv.2018.03.044&partnerID=40&md5=20a39538f6f3de35b14b86cd95244b70 0,developed analytical means estimating population level effects endocrine disruptors daphnia magna approach based fact endocrine disrupting juvenile hormone analogs induce production male neonates exposed analogs particular period prenatal development method also assumed abnormal production male neonates sake production female neonates reduces population growth constructed linear toxicodynamics model elucidate period magna neonates sensitive exposure analog also probability individual neonate changing sex specific exposure concentrations proposed model applied magna reproduction test data obtained time varying exposure pyriproxyfen derive maximum likelihood estimates posterior distributions model parameters quantitatively assess ecological risk population level conducted population dynamics simulation two time varying exposure scenarios e constant pulsed exposure using age structured population model change sex ratio based time weighted average concentration period sensitivity change sex ratio caused approximately equivalent population level effects reproductive inhibition e reduction total number neonates per female parent regardless exposure scenario contrast change sex ratio based maximum concentration sensitive period change sex ratio caused half population level effects reproductive inhibition constant exposure whereas caused much larger population level effect reproductive inhibition pulsed exposure â© elsevier inc
10.1080/02664763.2017.1391754 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032347757&doi=10.1080%2f02664763.2017.1391754&partnerID=40&md5=ce35f80bc5025486d6999c7f8043f31f 0,choice model framework regression setting depends nature data focus study changepoint data exhibiting three phases incoming outgoing linear joined curved transition bent cable regression appealing statistical tool characterize trajectories quantifying nature transition two linear phases modeling transition quadratic phase unknown width demonstrate quadratic function may appropriate adequately describe many changepoint data propose generalization bent cable model relaxing assumption quadratic bend properties generalized model discussed bayesian approach inference proposed generalized model demonstrated applications three data sets taken environmental science economics also consider comparison among quadratic bent cable generalized bent cable piecewise linear models terms goodness fit analyzing real world simulated data study suggests proposed generalization bent cable model valuable adequately describing changepoint data exhibit either abrupt gradual transition time â© â© informa uk limited trading taylor francis group
10.5194/gmd-11-3027-2018 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050933372&doi=10.5194%2fgmd-11-3027-2018&partnerID=40&md5=989db67c3561d233273c16efe4ff4d1e 1,soil organic carbon soc significant effect carbon emissions climate change however current soc prediction accuracy models low evaluation studies indicate prediction error mainly comes parameter uncertainties improved parameter calibration data assimilation techniques successfully employed parameter calibration soc models however data assimilation algorithms sampling based bayesian markov chain monte carlo mcmc generally high computation costs appropriate complex global land models study proposes new parameter calibration method based surrogate optimization techniques improve prediction accuracy soc experiments three types soil carbon cycle models including community land model carnegie ames stanford approach biogeochemistry submodel clm casa two microbial models show surrogate based optimization method effective efficient terms accuracy cost compared predictions using tuned parameter values bayesian mcmc root mean squared errors rmses predictions using calibrated parameter values surrogate base optimization observations reduced different soc models meanwhile corresponding computational cost lower global optimization algorithms â© author
10.1080/02664763.2017.1401049 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034269172&doi=10.1080%2f02664763.2017.1401049&partnerID=40&md5=14492004de7a71eead0b160a9e294f6e 0,present bayesian approach problem estimating density matrices quantum state tomography general framework presented based suitable mathematical formulation study convergence monte carlo markov chain algorithm given including comparison estimation methods maximum likelihood estimation linear inversion analysis indicates approach recovers underlying parameters quite properly also produces physically acceptable punctual interval estimates prior sensitive study conducted indicating useful prior information available incorporated accurate results obtained general framework based reparameterization model allows easier choice prior proposal distributions metropolisâ€“hastings algorithm â© â© informa uk limited trading taylor amp francis group
10.1515/jtse-2017-0011 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050800927&doi=10.1515%2fjtse-2017-0011&partnerID=40&md5=1559f6dd179739fd351181c5bfba9151 0,numerical standard error nse estimate standard deviation simulation result simulation experiment repeated many times review standard methods computing nse perform monte carlo experiments compare performance case high extreme autocorrelation particular propose application risk management assess precision value risk measure underlying risk model estimated simulation based methods overall heteroscedasticity autocorrelation estimators prewhitening perform best presence large extreme autocorrelation â© walter de gruyter gmbh berlin boston
10.1109/TSG.2018.2860783 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050760353&doi=10.1109%2fTSG.2018.2860783&partnerID=40&md5=f37473da59c73aa27e70eeb4c3417d91 0,fast charging stations critical infrastructures enable high penetration plug electric vehicles pevs future distribution networks need carefully planned ensure meeting charging demand well economic benefits accurate estimation pev charging demand prerequisite planning non trivial task paper addresses sizing number chargers waiting spaces problem fast charging stations presents optimal planning solution based explicit temporal soc characterization pev fast charging demand characteristics pev charging demand derived vehicle travel behavior analysis using available statistics pev dynamics charging stations modelled markov chain queuing theory result optimal number chargers waiting spaces fast charging stations jointly determined maximize expected operator profits considering profit charging service penalty waiting rejection well maintenance cost idle facilities proposed solution validated case study mathematical justifications numerical results simulation ieee
10.1093/mnras/sty1079 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048472826&doi=10.1093%2fmnras%2fsty1079&partnerID=40&md5=931afe090d48d7e074f88b805a8ff882 0,extreme mass ratio inspiral observations future space based gravitational wave detectors lisa enable strong field tests general relativity unprecedented precision prohibitive computational cost existing statistical techniques used one test currently employed ligo black hole binary mergers generic deviations relativity represented n deformation parameters generalized waveform model bayesian evidence n combinatorial submodels combined posterior odds ratio modified gravity relativity null hypothesis test adapt apply test generalized model extreme mass ratio inspirals constructed deformed black hole spacetimes focus investigation computational efficiency increased evidence free method model selection method akin algorithm known product space markov chain monte carlo uses nested sampling improved error estimates rethreading technique perform benchmarking robustness checks method find order magnitude computational gains regular nested sampling case synthetic data generated null model â© author published oxford university press behalf royal astronomical society
10.1109/VTCSpring.2018.8417572 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050967387&doi=10.1109%2fVTCSpring.2018.8417572&partnerID=40&md5=6118f60a14ed5aefcb8b73a62a6e4a88 0,meet goal tenfold increase spectral efficiency interference cancellation multiuser detection expected important tasks fifth generation g radio access systems tasks realized joint detection algorithms however joint detection algorithms maximum likelihood ml detection high computational complexity previous works shown joint detectors based markov chain monte carlo mcmc methods achieve similar results compared ml detection large reduction computational complexity systems large number streams users purpose work present mimo joint detector based mcmc methods evaluate within constraints lte advanced lte namely using transmit antennas qam modulation evaluation done separately channel decoder moreover complexity presented algorithm compared one ml detector results show proposed mimo detector offers similar detection error rate compared ml detector furthermore observed complexity reduction significant systems six transmit antennas â© ieee
10.1109/VTCSpring.2018.8417493 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050983442&doi=10.1109%2fVTCSpring.2018.8417493&partnerID=40&md5=c6ab97e032e357aac4d1ee9dc4a60bfd 0,load modulated arrays lmas getting recent research attention attractive multiantenna transmission architecture wireless communications lmas use single power amplifier drive entire transmit antenna array implement multidimensional signaling constellation analog domain paper consider lmas multiuser setting uplink setting multiple user terminals using lma e g antenna elements communicate base station bs multiple tens hundreds receive antennas system consider problem low complexity signal detection bs receiver specifically propose markov chain monte carlo mcmc sampling based detection algorithm evaluate bit error rate performance algorithm via numerical simulations simulation results show proposed detection achieves good performance also scaling well complexity â© ieee
10.1002/sim.7649 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044430956&doi=10.1002%2fsim.7649&partnerID=40&md5=06ee383a9c61bbde4db6c5c6fb916305 0,hierarchical models extensively used pharmacokinetics longitudinal studies estimation performed bayesian approach model comparison often based deviance information criterion dic hierarchical models latent variables several versions statistic conditional dic cdic incorporates latent variables focus analysis marginalized dic mdic integrates regardless asymptotic coherency difficulties cdic alternative usually used markov chain monte carlo mcmc methods hierarchical models practical convenience mdic criterion appropriate cases requires integration likelihood computationally demanding implemented bayesian software therefore consider method compute mdic generating replicate samples latent variables need integrated alternative easily conducted mcmc output bayesian packages widely applicable hierarchical models general additionally propose approximations order reduce computational complexity large sample situations method illustrated simulated data sets medical studies evidencing cdic may misleading whilst mdic appears pertinent copyright â© john wiley sons ltd
10.3390/s18072363 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050639620&doi=10.3390%2fs18072363&partnerID=40&md5=58c6abd80b7c926e3c96f5fd7d2c66e3 0,multi object tracking mot especially using moving monocular camera challenging task field visual object tracking tackle problem traditional tracking detection based method heavily dependent detection results occlusion mis detections often lead tracklets drifting paper tasks mot camera motion estimation formulated finding maximum posteriori map solution joint probability synchronously solved unified framework improve performance incorporate three dimensional relative motion model sequential bayesian framework track multiple objects cameraâ€™s ego motion estimation relative motion model describes spatial relations among objects exploited predicting object states robustly recovering objects occlusion mis detections occur reversible jump markov chain monte carlo rjmcmc particle filtering applied solve posteriori estimation problem quantitative qualitative experiments benchmark datasets video collected campus conducted confirms proposed method outperformed many evaluation metrics â© authors licensee mdpi basel switzerland
10.15961/j.jsuese.201700538 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053727990&doi=10.15961%2fj.jsuese.201700538&partnerID=40&md5=f905006d73b27e0ca7906afc9d01a42c 0,rerouting important strategy deal bad weather military activities traffic flow control emergency situations process flight operation improved rerouting algorithm based mining features historical radar data proposed firstly rerouting constraints established taking economy security route features impact traffic flow capacity consideration rough process made select optimal rerouting zone possible key point sequences meet constraints rerouting routes historical flight operations analyzed positions historical flights combining flights whose plan path contain given route utilization representation proposed select preferred key point optimal key point sequence obtained analyzing utilization historical radar data taking velocity vector modeling object machine learning algorithm used mine flight pattern route segment gaussian mixture model applied model distribution velocity markov chain monte carlo used predict velocity sequence rerouting finally whole rerouting path planned kinematics equation constant acceleration rules application large scale traffic management system demonstrates high practicability proposed algorithm considering actual operating conditions flight proposed approach also predict trajectory rerouting flights provides data support air traffic flow management rerouting path areas therefore rerouting issue flight solved reasonably efficiently â© advanced engineering sciences right reserved
10.1109/VTCSpring.2018.8417682 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050973984&doi=10.1109%2fVTCSpring.2018.8417682&partnerID=40&md5=2f421b6ff1b74c8951a49d761819aef7 0,paper focuses handover probability result random rotation user equipment ue hybrid light fidelity lifi radio frequency rf networks received signal strength indicator rssi based handover algorithm considered study using rssi user association rule guarantee randomly oriented ue always associated nearest access point ap cases depending orientation ue received signal powers lifi aps weak unreliable therefore vertical handover lifi ap rf ap required maintain user quality service hence essential study handover probability due change orientation theoretical analysis handover probability based markov chain model provided analytical results confirmed monte carlo simulation effects parameters threshold hysteresis level trade frequency delay handover presented paper â© ieee
10.3847/1538-4357/aacc6c https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050742089&doi=10.3847%2f1538-4357%2faacc6c&partnerID=40&md5=db4c5d12306128196b019f67084db549 0,present near infrared k band r â‰ƒ keck spectrum n class protostar serpens molecular cloud spectrum shows red continuum co absorption bands weak nonexistent atomic metal absorptions h emission lines near ir h emission consistent excitation shocks x rays uv radiation model absorption component stellar photosphere plus circumstellar continuum emission wavelength dependent extinction markov chain monte carlo analysis shows likely model parameters consistent low temperature low gravity photosphere significant extinction modest continuum veiling eff â‰ƒ k effective temperature similar older evolved pre main sequence stars surface gravity log g â‰ƒ cm approximately dex lower implies radius protostar factor âˆ¼ larger year old tauri stars low veiling consistent circumstellar disk intrinsic near ir emission less equal evolved class protostars along high extinction suggests circumstellar material cold envelope expected class protostar first known detection analysis class protostar absorption spectrum â© american astronomical society
10.3889/oamjms.2018.296 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051417765&doi=10.3889%2foamjms.2018.296&partnerID=40&md5=fe97da51a35bfad63f86829ea3564d0e 0,aim verification bias one major problems encountered diagnostic accuracy studies occurs standard test performed non representative subsample subjects undergone diagnostic test study extend bayesian model correct bias methods study population patients undergone least two repeated failed ivf icsi vitro fertilization intra cytoplasmic sperm injection cycles patients screened using ultrasonography polyps recommended hysteroscopy bayesian modeling applied mechanism missing data using informative prior disease prevalence parameters model estimated markov chain monte carlo methods results total patients screened polyps polyps strongly recommended undergo hysteroscopy decide hysteroscopy polyps confirmed none patients polyps detected ultrasonography underwent hysteroscopy model using bayesian approach applied informative prior polyp prevalence false true negatives estimated bayesian framework false negative obtained true negatives obtained sensitivity specificity estimated easily estimating missing data sensitivity specificity equal respectively conclusion bayesian analyses informative prior seem powerful tools simulation experimental space â© abdollah hajivandi hamid reza ghafarian shirazi seyed hassan saadat mohammad chehrazi
10.3847/1538-4357/aacaf1 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050765614&doi=10.3847%2f1538-4357%2faacaf1&partnerID=40&md5=7085f30a177b796d2fe39c07231aea6e 0,second paper series studying galaxy galaxy lensing signals using sloan digital sky survey data release sdss dr present measurement modeling lensing signals around groups galaxies divide groups four halo mass bins measure signals around four different halo center tracers brightest central galaxies bcgs luminosity weighted centers number weighted centers x ray peak positions groups cross identified x ray sdss dr split groups low high x ray emission subsamples assigned two halo center tracers bcgs x ray peak positions galaxy galaxy lensing signals show bcgs among four candidates best halo center tracers model lensing signals using combination four contributions center nfw host halo profile subhalo contribution stellar contribution projected two halo term sample posterior five parameters e halo mass concentration centering distance subhalo mass fraction subhalos via monte carlo markov chain mcmc package using galaxy galaxy lensing signals taking account sampling effects e g eddington bias found best fit halo masses obtained lensing signals quite consistent obtained group catalog based abundance matching method except lowest mass bin â© american astronomical society rights reserved
10.1109/DSN.2018.00040 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051075476&doi=10.1109%2fDSN.2018.00040&partnerID=40&md5=230ec7c7d995e30d0ed6abb3f469eec6 0,real world systems rare events often characterize critical situations like probability system fails within time bound used model potentially harmful scenarios dependability safety critical systems probabilistic model checking used verify dependability properties various types systems limited state space explosion problem alternative recourse statistical model checking smc relies monte carlo simulations provides estimates within predefined error confidence bounds however rare properties require large number simulations occurring least tackle problem importance sampling rare event simulation technique proposed smc different types probabilistic systems importance sampling requires full knowledge probabilistic measure system e g markov chains practice however often models uncertainty e g interval markov chains work propose method apply importance sampling interval markov chains show promising results applying method multiple case studies â© ieee
10.1109/TAC.2018.2857760 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050400972&doi=10.1109%2fTAC.2018.2857760&partnerID=40&md5=70936457d42fd67a0391dc841a76db75 0,work consider using multiple noisy binary sensors track target moves markov chain finite discrete environment symmetric probability false alarm missed detection study two policies firstly show greedy policy whereby sensors placed likely target locations one step optimal maximizes expected maximum posteriori map estimate secondly show policy sensors placed second formula tex m+ st tex formula likely target locations achieves equal slightly worse expected map performance leads significantly decreased variance map estimate result proven = monte carlo simulations give evidence formula tex x e tex formula policies closed loop index based active sensing strategies computationally trivial implement approach focuses one step optimality apparent intractability computing optimal policy via dynamic programming belief space however monte carlo simulations suggest policies perform well arbitrary horizons ieee
